690,175,329
866,222,459
935,988,372
716,234,395
69,266,882
125,830,545
221,812,201
858,902,914
292,452,646
781,197,354
151,9,853
18,405,111
315,604,378
855,313,391
201,544,680
571,773,472
562,534,170
-137,126,235
137,345,47
248,140,380
-300,82,447
433,87,929
863,827,15
235,66,284
496,101,400
927,26,402
220,377,123
811,185,791
757,654,33
745,387,740
740,607,364
992,333,-683
906,338,494
229,726,217
807,124,659
617,893,639
484,863,70
837,977,709
528,348,483
964,717,781
643,21,-625
560,764,32
719,800,748
40,94,690
700,738,572
730,685,91
498,36,62
4,660,479
603,223,423
547,322,-164
855,404,896
71,880,869
485,509,880
222,310,865
839,286,75
578,612,248
85,570,988
197,666,681
674,756,274
830,316,512
151,905,832
45,716,764
257,122,859
453,599,372
614,464,-750
163,-418,924
302,419,863
239,433,125
270,621,503
121,462,231
772,882,117
205,377,530
901,909,751
195,325,646
330,357,340
52,68,367
965,352,955
130,830,478
87,999,769
632,399,523
289,262,584
681,78,768
750,273,348
14,469,921
-429,923,317
146,368,122
568,829,741
772,397,433
59,992,622
881,490,991
359,109,479
852,120,885
14,870,705
902,277,832
896,881,554
774,308,662
62,427,652
669,458,960
24,934,289
388,638,693
345,-618,279
996,741,140
414,716,108
71,722,646
572,451,708
26,103,42
938,507,27
553,924,424
654,255,379
777,267,627
208,863,908
735,225,75
801,733,111
388,555,77
427,422,259
752,358,764
294,518,313
850,173,250
900,430,485
761,479,876
324,109,236
72,555,165
596,171,870
145,629,279
233,-230,385
68,-698,35
673,-57,887
342,-584,775
538,565,621
808,591,96
244,662,664
36,697,154
807,325,528
52,653,907
303,613,98
650,973,3
485,977,357
578,546,788
397,71,209
415,445,256
235,400,483
555,736,-392
785,289,6
92,-975,643
56,548,588
221,392,137
453,86,123
823,757,943
761,311,189
160,452,743
-474,286,695
163,568,81
387,553,324
219,702,949
955,60,487
44,912,420
408,268,59
323,-481,944
166,962,1
831,459,287
77,310,566
646,831,719
153,-538,155
138,865,161
537,877,345
293,203,658
741,418,193
416,367,827
320,872,339
671,634,100
759,408,113
297,338,27
959,865,225
59,127,469
848,903,-98
245,606,80
917,505,523
474,752,919
290,583,113
615,894,935
954,385,368
623,17,190
883,578,779
432,775,404
799,441,600
96,755,915
927,710,336
959,-372,634
263,166,-891
547,683,429
950,868,689
265,28,460
779,297,581
904,174,327
478,615,208
582,483,341
426,717,202
959,806,104
903,51,419
643,-408,427
833,756,50
106,264,92
697,795,437
484,341,929
108,248,879
920,362,691
772,820,368
395,834,501
81,93,433
611,716,224
939,942,148
731,137,463
900,850,815
26,726,527
22,527,571
299,364,820
47,935,360
-665,822,384
509,522,663
277,58,178
590,226,543
219,475,506
834,218,763
382,408,924
563,666,7
709,768,586
84,486,933
582,210,711
923,685,367
563,235,53
160,755,646
653,851,838
340,987,389
759,509,-103
210,-150,31
320,18,505
405,126,460
770,618,672
99,791,202
543,166,680
611,879,262
352,274,657
234,837,19
985,408,372
656,395,76
768,329,503
593,-233,94
122,632,810
448,444,51
-38,822,795
979,947,684
431,704,626
309,703,856
-540,469,355
789,33,25
98,297,314
207,-464,331
876,493,899
-989,237,976
582,341,459
87,-355,789
142,554,587
868,544,732
435,570,220
-246,112,796
585,740,934
694,259,39
696,262,573
535,959,406
9,102,43
407,52,32
604,776,215
202,116,966
759,988,446
910,5,716
131,238,814
883,795,750
362,550,596
112,514,522
223,258,306
588,53,766
306,490,507
199,511,522
483,452,229
715,476,939
994,341,363
425,344,928
977,430,922
246,31,963
63,504,789
502,131,567
788,663,233
-53,601,171
577,791,370
480,647,865
217,876,752
66,485,822
674,734,243
637,222,900
811,774,534
100,72,288
421,429,997
489,772,896
970,887,859
93,689,420
282,711,362
894,463,18
157,433,145
979,942,229
26,641,638
31,356,880
-878,361,382
816,382,525
326,395,497
612,633,976
276,900,511
984,372,673
440,914,662
591,527,602
321,283,811
218,950,55
481,443,315
208,709,550
465,691,294
642,141,112
133,153,389
908,873,-773
481,726,239
367,99,630
30,450,655
103,628,445
417,548,165
227,93,260
374,668,-946
104,749,559
927,472,832
522,781,622
286,970,459
699,870,202
19,415,257
612,598,250
61,106,25
481,508,377
560,932,220
149,246,850
324,324,0
472,168,980
445,825,666
451,201,931
877,190,584
868,800,858
103,846,515
887,189,-64
278,690,674
483,1,968
819,4,926
998,472,247
343,750,326
145,551,456
31,755,147
380,869,193
509,959,423
337,548,695
919,164,911
20,322,688
676,125,839
635,998,848
101,302,455
963,488,639
259,56,57
316,567,963
405,803,873
691,721,337
-572,283,852
642,245,484
-382,378,874
820,189,594
595,287,189
281,345,836
427,383,856
865,380,247
473,-588,833
818,527,339
113,394,624
280,157,184
890,263,94
148,600,-91
4,755,852
982,505,-176
182,610,75
286,637,823
534,757,4
185,119,985
-596,699,671
33,157,765
998,362,472
857,704,237
700,401,144
99,794,205
306,380,321
884,161,174
490,671,225
694,171,61
252,821,883
-253,749,120
483,978,360
918,290,971
333,367,21
493,480,-123
757,852,802
782,784,852
727,185,969
517,51,824
789,781,266
915,142,514
603,552,777
813,992,65
980,960,355
916,235,543
382,915,695
858,464,993
373,585,677
36,71,816
987,256,387
-308,450,183
861,8,442
402,383,265
19,695,22
968,118,348
97,531,771
730,831,-288
299,680,505
831,268,143
639,372,482
672,784,130
-93,40,807
11,445,216
691,571,85
447,550,863
190,809,942
122,38,81
516,42,293
775,599,115
675,656,802
481,397,849
927,229,54
944,531,294
198,573,310
638,8,726
683,570,407
175,861,498
792,790,780
645,16,752
768,995,655
140,536,821
739,527,600
-238,760,185
224,417,910
61,951,321
415,18,61
825,758,589
827,311,256
624,91,275
243,852,938
394,587,786
3,157,89
797,926,663
597,33,75
-350,904,20
805,707,463
221,959,40
366,108,169
524,932,96
713,516,16
73,936,314
197,-236,381
740,383,583
38,63,470
685,556,547
403,966,177
604,929,630
368,901,790
787,592,662
796,630,749
816,442,25
207,-369,90
660,150,29
301,222,680
923,800,397
46,20,361
261,218,635
59,344,168
557,658,78
828,650,143
904,474,434
-338,531,995
224,747,555
734,626,935
553,483,31
61,926,813
190,839,529
870,799,134
697,708,266
872,742,867
838,343,915
-608,157,25
606,332,721
557,863,684
684,460,44
739,676,312
354,227,802
837,154,965
82,320,83
409,70,113
225,820,498
446,294,944
19,702,802
778,287,827
140,26,-774
305,157,306
262,37,346
291,111,817
262,69,195
446,513,412
903,535,70
723,728,68
117,189,43
256,947,67
151,403,650
427,-783,286
729,436,429
707,279,779
325,656,186
254,819,663
798,771,103
324,655,219
927,393,149
845,516,31
204,642,766
47,698,548
673,536,822
160,400,162
527,670,832
291,110,537
790,852,322
17,307,696
69,91,268
213,563,688
986,794,103
309,919,467
399,837,746
-54,255,933
200,659,797
777,874,338
186,574,391
621,273,157
768,828,471
567,867,189
655,940,140
825,231,428
437,-195,720
703,837,533
482,986,962
258,732,211
149,671,927
536,229,254
792,841,675
429,461,483
66,353,532
866,448,975
373,359,614
531,63,865
854,-506,717
720,473,708
167,928,994
908,964,82
596,147,65
289,862,568
258,698,281
49,211,380
32,311,972
336,68,794
298,928,246
958,716,88
316,557,360
404,929,710
217,175,429
114,161,305
344,864,517
592,216,693
704,608,-272
43,682,63
323,480,459
4,656,340
48,278,254
208,393,503
342,782,709
833,-650,393
32,399,5
625,260,309
13,547,683
986,407,744
195,676,278
683,655,400
666,177,260
39,96,359
190,331,993
132,639,219
177,701,842
101,273,612
587,640,246
337,773,856
815,524,392
340,906,55
586,904,455
263,437,105
159,295,109
313,291,586
112,702,803
906,945,431
255,760,298
756,892,427
483,127,193
747,390,357
697,449,811
717,140,719
632,501,945
900,445,878
272,530,890
3,820,9
354,901,70
687,177,751
396,366,818
616,328,191
243,-554,716
178,83,806
252,738,5
881,17,560
443,723,679
195,391,953
295,31,628
946,464,479
569,565,183
950,10,894
445,481,259
371,367,460
765,90,9
494,12,611
-299,887,989
341,984,404
2,249,116
253,268,190
545,970,166
683,323,895
130,426,153
732,870,376
683,18,359
655,100,822
621,895,226
865,21,32
19,652,733
251,591,768
798,4,873
85,16,186
349,419,804
23,386,539
874,951,312
742,582,897
791,320,783
183,633,716
502,7,968
920,624,734
-541,10,491
294,347,475
652,338,689
232,103,812
481,158,345
855,349,856
117,987,78
1,311,788
752,358,54
-560,679,471
584,628,365
349,223,-459
720,532,621
334,471,712
310,998,672
474,184,57
221,887,526
19,152,292
666,968,291
638,688,248
365,909,200
984,29,880
621,301,165
991,978,378
761,782,148
892,205,264
757,639,748
52,853,22
53,367,132
906,258,962
-664,939,12
5,11,973
7,407,784
18,299,249
324,951,316
672,379,87
677,706,803
872,714,770
433,607,908
908,899,462
579,783,833
238,676,11
173,636,285
159,974,-791
871,568,739
371,437,134
-295,93,974
452,260,70
610,262,252
567,699,915
663,351,390
553,351,274
815,486,608
458,493,279
253,768,379
711,163,161
374,236,995
722,508,157
725,852,270
849,301,741
734,320,461
359,288,-818
868,393,293
267,125,489
239,932,988
132,662,304
95,924,78
666,340,536
122,963,228
409,769,497
-233,13,883
122,140,857
69,929,693
777,172,392
934,306,710
163,933,455
296,812,738
703,625,80
948,-477,307
194,-343,279
322,485,891
849,559,235
644,18,878
170,5,782
227,663,123
193,338,556
10,540,168
602,40,273
356,892,888
776,699,703
509,6,9
565,930,198
745,535,370
420,653,569
777,112,448
562,133,37
357,67,303
945,174,874
852,527,507
239,138,52
40,536,90
327,867,794
655,658,457
989,93,295
-706,606,288
488,-73,541
224,274,981
558,493,501
825,794,942
636,399,40
62,501,204
239,857,448
881,842,377
940,413,393
525,859,177
703,444,564
789,195,278
925,851,996
191,748,583
293,478,573
296,364,689
30,704,-520
73,303,656
375,622,843
899,778,827
556,932,958
183,690,640
-25,932,737
666,196,121
993,562,-670
799,640,248
209,561,763
333,958,249
453,60,599
347,815,677
836,573,71
202,82,132
520,202,974
57,155,329
156,209,996
418,923,388
872,592,681
844,195,332
501,966,931
820,705,408
546,386,572
493,565,276
684,784,474
376,40,159
-577,906,72
525,673,463
597,775,719
473,561,59
89,124,911
421,591,888
155,6,87
712,524,439
194,37,90
9,606,644
96,465,831
846,237,993
649,352,76
411,309,737
636,602,-167
560,596,210
552,820,368
217,982,1
337,983,392
502,187,590
118,319,225
-399,708,30
110,593,493
379,457,965
657,895,428
504,982,373
342,915,489
433,372,731
927,97,779
546,311,959
721,887,848
765,197,41
517,691,883
115,918,929
880,885,-392
392,714,918
939,941,206
133,871,798
367,957,847
499,977,925
245,-69,815
894,746,21
93,230,506
302,49,949
841,680,194
876,279,507
67,839,158
-237,928,168
817,746,753
921,749,944
195,604,165
229,883,369
497,601,317
805,220,958
339,187,822
83,409,165
482,46,744
190,956,979
839,842,926
107,-496,603
942,151,195
752,12,145
842,886,194
99,49,433
348,478,853
506,970,229
888,149,704
525,36,976
183,326,393
104,417,241
689,974,213
478,62,242
480,659,116
55,290,-189
30,928,784
139,34,185
662,705,318
386,893,446
557,445,424
530,214,658
520,539,715
283,139,728
-416,916,38
733,304,850
594,453,550
116,718,827
140,914,551
297,357,888
336,415,311
907,433,518
35,353,748
1,729,232
124,469,369
901,966,916
211,523,34
372,863,317
267,225,663
973,770,147
439,833,761
989,586,348
212,370,61
514,567,650
521,582,85
843,520,651
899,284,255
197,903,908
709,983,287
729,701,8
856,314,266
483,354,216
794,560,878
713,333,7
223,58,682
383,167,575
264,431,726
182,21,871
964,180,570
599,991,174
235,404,511
623,990,828
777,358,712
758,258,121
770,597,4
783,254,885
360,363,402
63,970,953
238,171,106
610,196,143
757,794,150
190,478,360
974,691,785
528,19,752
886,134,357
61,475,161
-968,119,130
862,820,778
86,108,863
112,656,3
726,714,638
806,763,923
437,267,936
661,560,611
387,383,432
564,745,328
902,544,484
358,500,96
-884,54,547
734,648,652
-738,551,683
691,711,970
679,169,117
249,9,663
818,462,802
990,550,136
607,751,888
378,663,688
177,907,-34
64,365,128
-87,870,689
863,557,854
450,479,960
173,138,410
669,422,220
666,404,833
352,33,740
775,638,202
295,129,408
776,755,315
502,-501,97
756,988,-935
883,480,901
864,981,159
275,907,284
728,523,105
618,411,861
798,648,195
833,36,765
497,23,539
985,794,979
720,278,156
476,-508,381
518,62,293
79,118,671
828,338,484
335,76,151
68,984,765
831,266,62
538,659,368
844,813,443
370,151,969
457,487,271
825,451,914
424,568,337
963,516,419
969,683,167
416,340,809
171,352,320
320,811,566
920,380,423
897,127,164
166,528,88
837,838,771
150,146,213
928,-486,944
587,274,-343
393,789,262
780,89,886
70,810,541
708,51,604
257,95,577
940,490,500
331,259,-208
321,751,4
741,394,42
974,5,222
-599,632,422
932,403,178
726,942,613
606,650,76
127,19,887
65,437,934
274,522,304
-911,403,598
980,477,612
876,676,862
361,22,717
199,447,215
320,722,857
893,772,172
483,344,615
129,153,218
520,860,38
272,909,568
39,683,946
839,244,287
955,871,739
896,210,746
72,246,142
737,717,476
848,831,82
325,461,896
141,317,264
24,235,591
897,37,419
338,575,340
788,313,424
444,119,480
-520,446,412
863,752,323
627,39,933
142,-718,927
389,625,372
758,666,134
901,133,886
865,580,177
196,223,422
485,255,842
562,790,713
68,32,647
547,440,298
85,465,674
311,579,902
470,701,372
716,957,312
762,512,686
267,635,625
102,757,441
106,768,165
491,409,406
280,-784,820
675,773,891
210,28,868
199,178,275
457,100,306
156,883,773
574,180,935
988,362,985
1,905,359
684,304,365
255,651,716
833,990,440
618,472,630
451,478,271
752,510,885
256,885,741
664,-263,133
688,430,939
777,708,552
180,41,372
451,169,215
212,123,65
411,76,784
624,446,81
15,127,-335
927,697,395
655,997,620
967,429,59
705,323,424
412,774,959
378,631,710
648,911,79
761,426,945
-633,18,735
527,640,1
536,796,467
109,937,447
124,186,872
89,801,263
13,471,786
414,410,8
280,852,802
520,207,16
993,945,630
42,226,344
224,557,439
325,519,96
947,214,894
644,225,961
543,188,119
169,333,543
94,855,815
406,867,872
189,647,906
458,73,359
231,433,610
876,173,531
908,427,806
601,27,193
743,810,716
384,490,993
838,828,486
863,-562,833
131,56,795
169,16,876
832,608,887
461,921,70
184,687,669
443,973,164
898,639,817
688,60,920
-79,63,613
528,362,61
608,-392,758
966,768,453
128,980,981
806,296,221
787,983,630
943,932,969
682,475,525
136,810,690
830,165,510
974,258,695
201,-489,163
251,739,569
778,836,340
596,201,520
602,526,855
927,816,760
448,687,903
582,357,504
659,843,920
491,731,139
918,473,159
354,768,700
620,948,892
923,950,261
331,585,621
278,524,652
153,346,974
741,226,596
623,539,281
10,871,105
166,883,22
877,706,54
608,355,719
52,71,653
15,260,936
905,986,808
373,640,457
168,695,429
463,558,500
858,228,864
148,652,700
657,700,297
-727,492,862
249,246,85
-876,980,976
644,758,34
913,567,218
394,338,475
142,290,384
815,516,446
351,731,970
134,323,653
681,929,27
768,346,809
965,125,331
429,255,890
250,424,336
944,271,732
176,801,620
218,271,604
907,958,736
94,907,817
520,54,958
956,914,674
725,-938,421
532,228,-375
866,466,758
8,645,291
-103,399,504
849,165,976
879,717,771
920,105,130
775,487,390
190,-181,297
186,632,11
874,704,26
576,459,510
199,389,917
145,292,989
950,171,489
410,620,686
718,136,867
731,202,364
951,564,919
261,858,385
213,129,652
-601,685,961
155,159,661
827,867,414
634,467,383
213,135,847
562,431,-846
319,206,88
617,339,119
733,649,92
498,170,978
171,279,174
837,225,146
914,73,449
669,374,1
903,707,264
84,156,487
439,105,923
677,344,449
87,289,-634
801,624,301
378,-918,394
212,487,175
736,695,202
259,509,737
574,986,420
931,666,318
630,558,978
677,937,220
399,278,126
290,969,893
567,280,829
337,854,699
965,656,323
612,282,-171
503,838,290
67,656,577
84,29,780
538,227,750
748,81,136
-553,186,916
138,530,509
512,279,904
685,484,-751
133,734,949
819,360,9
77,145,824
603,882,744
295,673,819
973,356,439
735,116,180
855,599,221
796,874,90
162,799,724
960,763,251
16,89,976
668,20,62
937,635,774
775,185,436
267,368,24
676,21,246
456,302,733
474,612,950
218,849,789
645,593,153
514,492,-945
332,538,473
-63,743,201
913,189,104
-689,612,34
729,763,580
641,859,763
921,-234,620
86,811,850
791,669,-859
813,974,136
747,741,364
464,63,493
696,304,270
320,828,750
576,515,269
581,95,95
792,704,642
923,952,37
391,502,28
403,111,871
179,-91,37
907,205,309
932,307,660
375,618,194
304,495,808
750,703,-208
302,736,169
32,307,-918
868,-18,734
643,933,741
733,657,287
568,340,18
916,97,880
798,382,412
131,394,57
620,245,606
75,673,289
58,986,962
965,887,518
635,403,485
44,492,392
681,891,851
292,170,163
915,517,345
104,671,675
645,237,55
592,425,346
124,705,874
674,406,832
200,359,49
527,2,462
321,478,278
724,446,44
889,361,427
315,517,221
612,479,594
955,247,712
333,576,686
69,661,300
527,691,792
38,-323,689
777,569,247
932,-803,897
121,293,769
820,201,587
561,637,18
814,777,495
945,7,713
492,18,209
468,409,205
673,148,471
891,791,444
37,853,529
789,660,-428
179,123,230
598,734,458
327,469,98
138,445,606
373,107,328
978,196,278
298,634,287
534,184,958
694,171,662
361,664,931
855,761,822
646,449,786
306,471,676
261,90,738
662,391,220
436,661,215
969,942,116
517,370,859
995,731,737
599,840,591
378,734,665
149,534,774
721,647,494
463,30,77
286,941,93
358,284,609
811,5,375
752,307,381
686,551,263
207,743,381
462,255,812
130,424,109
254,430,440
960,493,968
348,43,373
527,554,576
748,31,30
684,990,147
223,965,935
903,969,413
475,458,948
680,245,-820
797,408,154
89,86,606
446,898,844
811,725,933
207,336,211
370,835,608
580,649,191
324,728,567
525,487,638
442,778,924
84,431,247
176,67,916
188,715,241
565,286,782
244,118,892
873,968,393
169,726,210
672,638,730
423,340,16
822,643,96
177,306,153
853,975,51
55,531,20
121,468,473
168,394,380
821,676,738
286,404,862
731,315,904
529,467,600
37,127,-774
414,840,497
-999,795,166
417,562,618
753,301,89
820,677,165
204,556,783
225,905,859
349,431,206
784,508,285
813,310,879
331,969,678
926,126,92
875,344,471
49,519,1
819,760,900
674,244,524
382,111,850
401,791,673
583,364,107
578,235,363
152,308,522
326,611,463
746,67,960
25,578,285
427,33,274
615,571,641
917,-686,330
43,711,906
5,907,835
21,367,969
-723,7,991
236,455,678
617,380,856
964,784,284
364,973,821
-449,56,145
979,37,411
548,863,465
748,424,981
447,251,800
866,225,484
960,678,844
20,23,316
208,923,39
804,929,515
990,691,890
57,352,72
607,68,565
512,382,139
292,733,123
346,343,505
719,44,463
181,645,254
331,-768,936
450,961,996
737,852,-523
758,28,9
-43,707,338
310,-361,599
629,648,816
64,875,797
560,756,93
681,880,429
601,705,186
769,32,745
589,963,946
275,200,28
882,564,631
393,550,558
738,274,626
526,46,683
388,315,611
812,437,161
478,296,708
41,300,716
717,917,612
816,548,321
915,390,834
979,617,21
670,855,867
240,997,622
-270,323,963
762,254,940
883,164,46
35,278,248
548,-493,522
312,724,732
485,907,124
41,203,666
594,438,440
485,450,242
884,58,819
13,902,793
100,747,773
532,302,90
506,49,751
47,711,765
764,602,935
488,372,950
259,327,487
445,297,173
131,615,300
756,539,737
465,254,725
71,264,696
376,896,122
387,317,776
296,708,369
134,235,580
770,553,475
879,432,821
354,433,77
60,853,286
849,960,638
968,190,804
563,486,55
760,887,417
24,244,658
869,101,696
324,222,326
136,824,300
759,797,155
971,764,84
828,955,127
740,279,143
265,914,629
193,802,916
685,622,437
125,151,897
402,111,437
590,329,368
296,889,506
681,730,384
813,508,546
795,996,901
418,258,702
271,-268,678
98,739,938
267,362,34
591,288,851
725,442,663
803,318,205
26,607,495
442,858,387
940,618,497
201,14,695
268,932,177
272,112,284
535,166,805
393,651,468
985,497,909
686,944,707
642,475,490
722,818,-545
-434,714,411
948,292,451
405,411,450
-896,630,844
440,356,858
491,633,667
341,470,33
195,-97,871
822,296,429
572,211,487
63,324,557
37,707,946
362,703,306
897,403,759
926,803,340
209,430,875
-314,456,500
52,554,926
87,-716,581
629,596,1
318,323,632
654,814,807
284,434,674
711,180,556
848,242,973
435,315,300
952,142,194
816,774,218
683,86,673
741,332,299
230,434,680
525,168,797
463,399,656
632,334,313
696,958,853
793,102,388
465,424,143
346,971,75
456,108,281
44,555,652
557,690,867
173,637,107
570,507,458
609,979,433
11,987,889
810,659,735
926,362,972
861,922,-633
135,685,266
489,499,50
519,770,402
104,214,362
84,42,210
867,123,944
297,40,850
706,633,119
447,654,450
243,70,487
913,383,610
954,641,103
882,139,600
146,204,289
941,556,700
697,949,988
273,997,160
968,235,963
-190,379,561
655,617,748
206,36,167
98,295,637
908,185,879
842,351,629
220,243,699
633,707,804
23,414,928
996,577,574
458,576,206
298,927,913
191,450,659
618,520,356
44,367,123
594,944,326
154,49,315
235,112,-417
776,712,705
533,835,600
500,799,144
717,294,393
870,236,749
571,746,45
364,327,336
969,904,706
666,30,926
618,428,957
647,519,356
647,645,53
420,752,971
437,644,-878
355,532,752
60,576,486
89,94,407
498,21,441
8,522,392
706,507,910
120,124,26
664,214,712
782,915,368
189,103,206
795,421,212
140,572,893
-493,603,469
94,255,451
932,109,377
633,564,865
435,852,664
719,383,864
514,444,261
152,740,466
453,-809,20
832,261,650
789,210,36
332,71,557
929,665,827
281,535,808
593,670,97
706,127,148
488,426,141
50,494,325
434,432,72
486,-527,998
465,775,719
175,413,208
118,916,426
674,251,499
803,103,486
397,671,401
100,156,324
198,316,406
249,41,416
323,755,483
765,691,894
121,195,39
805,720,272
821,385,423
90,389,652
122,867,23
711,546,954
958,437,423
514,689,576
689,655,810
219,958,916
442,393,382
181,300,354
282,375,789
345,976,23
864,962,53
741,650,861
-306,143,662
340,443,878
593,781,311
27,9,688
880,548,837
20,815,699
968,30,888
426,130,891
511,381,470
44,761,486
872,552,869
467,910,679
32,864,995
611,331,314
434,-547,629
339,211,23
863,338,769
413,894,662
961,306,376
13,641,-694
2,848,709
303,297,60
-943,138,888
119,585,168
37,-533,124
482,836,919
805,97,351
405,786,866
36,145,400
185,563,579
879,604,922
559,15,731
542,447,386
555,528,171
406,446,118
814,588,250
482,938,165
234,721,882
716,668,853
31,221,12
113,187,82
-800,163,280
989,898,823
760,379,675
956,263,6
324,359,488
414,159,597
222,838,175
688,966,752
426,338,216
85,134,755
657,400,490
620,583,508
279,761,70
399,872,479
252,506,-864
951,-297,607
669,489,100
740,484,318
200,845,431
468,646,259
285,280,552
8,315,842
546,893,422
142,477,263
534,775,206
120,586,540
691,168,211
755,192,337
-937,372,725
186,526,117
102,667,439
205,176,556
691,951,2
5,954,871
404,454,65
684,803,369
742,906,26
610,215,195
888,701,156
474,-847,451
423,768,650
760,854,114
618,264,196
783,255,575
279,598,80
369,246,695
581,498,-113
916,175,222
421,613,334
848,829,367
75,318,676
885,585,103
641,958,864
40,59,137
398,350,740
235,122,76
554,547,99
880,117,370
608,942,511
955,358,311
330,969,461
337,185,452
104,643,-246
619,53,585
475,822,549
481,735,538
907,430,797
712,728,678
325,768,99
335,369,302
458,258,315
60,300,968
888,968,659
243,901,709
728,408,452
101,612,361
640,992,905
863,174,510
466,545,701
957,997,36
907,614,907
420,221,334
632,814,879
595,666,894
141,604,473
104,304,8
259,605,52
603,250,236
515,699,455
970,446,193
491,347,999
111,209,652
132,209,-201
139,460,243
894,363,208
203,213,729
322,616,118
155,908,339
813,26,142
428,361,228
-354,69,800
438,626,-301
78,780,328
993,604,545
765,-43,698
559,446,84
23,422,-201
29,882,600
812,745,415
838,838,851
466,297,864
56,334,370
31,34,676
106,350,453
32,411,255
614,386,545
825,900,541
180,818,329
733,384,393
278,864,187
222,250,33
892,834,-866
172,629,77
582,266,21
950,514,627
486,174,454
16,652,455
50,54,120
137,798,958
475,306,722
576,826,603
199,78,180
646,935,999
287,844,472
65,-425,508
8,172,904
862,74,50
261,712,417
973,653,113
846,300,980
380,-587,677
431,22,333
246,177,731
790,391,937
56,73,720
335,-898,6
555,460,857
754,263,-303
57,578,112
-444,212,437
519,514,-25
111,18,769
714,884,23
814,265,759
152,331,295
453,131,677
-149,244,22
381,922,763
709,785,119
799,207,36
615,107,326
698,588,800
276,586,318
323,107,788
445,-115,346
291,937,418
446,-214,754
222,333,629
671,290,480
418,27,743
576,407,666
275,943,542
643,406,359
196,86,883
193,149,765
247,301,589
812,990,247
786,490,528
675,180,80
642,853,119
917,557,798
831,690,929
482,619,54
297,961,302
553,-413,842
934,662,925
528,997,324
928,855,918
-918,972,558
135,58,691
211,349,-893
960,799,1249
-266,11,712
972,670,613
435,854,804
933,668,541
833,427,863
528,777,921
755,925,950
190,522,987
711,318,445
565,579,687
428,974,924
394,946,344
425,92,426
870,889,403
287,560,365
700,264,65
56,696,768
807,146,976
199,169,744
254,823,848
493,129,6
693,937,260
997,484,45
186,353,454
747,85,7
356,17,406
677,943,173
-798,566,290
560,569,860
390,599,186
777,256,323
478,133,285
306,904,-900
71,242,661
177,874,688
683,-12,409
312,386,703
792,960,-819
54,111,-204
260,610,190
411,228,-22
153,25,374
850,502,624
999,839,394
8,902,988
870,373,621
778,86,365
271,325,409
781,146,249
942,956,793
813,242,500
438,131,202
427,974,320
815,541,694
46,133,343
977,666,350
288,37,730
606,528,514
705,839,265
968,433,822
876,276,719
429,759,345
818,812,138
865,364,429
-487,94,194
504,-202,154
38,661,156
446,236,830
628,590,653
43,801,935
975,769,403
517,748,181
293,196,-440
138,597,181
55,588,535
-215,515,126
12,514,627
-889,15,592
188,401,582
172,169,466
557,287,914
90,78,200
-459,969,688
419,724,835
52,911,-535
803,236,824
897,89,895
664,179,781
70,606,153
0,585,585
723,331,969
880,284,75
306,100,152
343,519,365
143,579,624
758,306,826
690,807,342
732,948,73
688,641,812
371,857,478
318,154,864
510,362,673
456,427,646
117,-608,194
539,907,504
888,15,474
2,357,798
195,539,660
365,871,292
190,136,797
11,580,414
350,852,842
892,77,979
634,880,382
221,466,511
711,801,605
900,699,510
677,162,967
859,824,612
201,424,757
627,159,95
914,274,647
143,537,88
534,695,919
880,847,50
334,498,421
790,937,739
70,345,128
33,3,783
580,12,436
313,357,622
445,703,664
61,724,13
221,25,736
768,645,493
978,884,263
559,225,812
487,-551,596
946,442,849
662,274,988
33,310,303
742,668,337
177,677,290
299,597,250
403,527,526
564,227,731
-485,709,806
290,23,381
504,416,181
899,278,286
427,435,604
105,418,590
483,759,987
793,639,173
328,949,952
738,651,389
943,506,-669
944,859,629
818,438,553
268,944,523
387,354,971
921,703,24
785,265,543
109,490,782
436,778,812
689,101,501
700,926,339
699,282,415
759,110,388
136,720,13
111,981,528
383,874,990
538,116,220
278,490,321
369,249,322
83,146,509
84,486,616
401,664,782
203,340,692
367,57,705
485,315,398
196,552,105
628,352,184
633,906,143
223,637,253
55,66,656
384,804,48
79,958,313
887,243,261
977,786,852
79,707,635
262,-380,689
176,729,-986
598,390,408
72,859,499
95,860,932
291,384,903
104,710,516
604,851,464
607,849,578
453,300,413
942,742,440
562,323,-613
283,662,412
508,461,-486
361,435,173
476,684,777
218,885,414
263,931,942
124,162,662
427,619,685
253,633,728
384,25,965
80,607,356
185,273,74
940,475,946
659,729,811
613,340,250
70,729,559
126,183,655
580,47,217
615,345,27
956,564,143
98,919,26
748,161,64
70,649,475
991,354,3
662,604,630
212,299,474
792,155,961
15,488,111
22,-275,157
170,286,758
346,425,777
17,146,458
826,412,419
724,425,567
923,947,932
943,798,398
342,847,44
909,770,468
41,680,217
422,62,38
303,600,443
359,704,842
766,-837,837
431,683,0
989,550,799
928,463,473
556,-889,557
568,95,936
286,590,656
883,272,922
92,693,831
608,147,330
26,125,188
668,161,949
277,234,914
104,718,812
977,355,811
601,743,304
107,110,926
81,935,538
703,285,189
611,567,840
657,926,287
759,13,621
-963,459,481
366,462,562
422,181,666
704,54,636
880,216,83
103,76,70
25,848,-216
234,782,51
297,264,869
119,-601,943
684,61,865
194,284,968
92,79,696
686,301,785
260,589,641
640,778,259
641,500,94
927,440,-80
246,797,967
960,758,754
630,245,11
241,158,218
720,681,3
419,379,437
108,701,983
